Cause,TotalDeaths
Q917,37351.0
Q92,819.0
Q920,80.0
Q921,250.0
Q922,178.0
Q923,103.0
Q924,15.0
Q925,150.0
Q926,19.0
Q927,1726.0
Q928,3229.0
Q929,4811.0
Q93,592.0
Q930,64.0
Q931,114.0
Q932,128.0
Q933,1914.0
Q934,1219.0
Q935,3502.0
Q936,70.0
Q937,33.0
Q938,1794.0
Q939,723.0
Q95,146.0
Q950,119.0
Q951,25.0
Q952,7.0
Q953,2.0
Q954,27.0
Q955,35.0
Q958,35.0
Q959,116.0
Q96,282.0
Q960,53.0
Q961,8.0
Q962,6.0
Q963,25.0
Q964,36.0
Q968,72.0
Q969,2897.0
Q97,61.0
Q970,153.0
Q971,36.0
Q972,18.0
Q973,9.0
Q978,116.0
Q979,84.0
Q98,176.0
Q980,71.0
Q981,20.0
Q982,6.0
Q983,8.0
Q984,627.0
Q985,31.0
Q986,6.0
Q987,147.0
Q988,134.0
Q989,189.0
Q99,6036.0
Q990,112.0
Q991,51.0
Q992,1171.0
Q998,4677.0
Q999,21112.0
R00,6329.0
R000,2630.0
R001,14589.0
R002,214.0
R003,204.0
R008,4151.0
R01,1041.0
R010,48.0
R011,545.0
R012,73.0
R02,43669.0
R03,562.0
R030,1440.0
R031,334.0
R04,10625.0
R040,2374.0
R041,272.0
R042,16446.0
R048,22775.0
R049,2389.0
R05,13344.0
R06,9772.0
R060,25949.0
R061,100.0
R062,139.0
R063,88.0
R064,2002.0
R065,38.0
R066,88.0
R067,12.0
R068,17040.0
R07,24833.0
R070,316.0
R071,556.0
R072,4550.0
R073,923.0
R074,18851.0
R09,481402.0
R090,72336.0
R091,13084.0
R092,1473614.0
R093,587.0
R098,8270.0
R10,14088.0
R100,57549.0
R101,9267.0
R102,224.0
R103,324.0
R104,19648.0
R11,15939.0
R12,364.0
R13,18916.0
R14,1199.0
R15,348.0
R16,62056.0
R160,6098.0
R161,823.0
R162,906.0
R17,11310.0
R170,66.0
R179,475.0
R18,32216.0
R19,4132.0
R190,8797.0
R191,8.0
R192,36.0
R193,18.0
R194,224.0
R195,134.0
R196,2.0
R198,13291.0
R20,109.0
R200,46.0
R201,13.0
R202,32.0
R203,8.0
R208,72.0
R21,288.0
R22,994.0
R220,939.0
R221,1135.0
R222,2045.0
R223,132.0
R224,420.0
R227,112.0
R229,1761.0
R23,176.0
R230,820.0
R231,223.0
R232,6.0
R233,223.0
R234,12.0
R238,107.0
R25,206.0
R250,37.0
R251,116.0
R252,562.0
R253,12.0
R258,76.0
R26,379.0
R260,43.0
R261,20.0
R262,299.0
R263,15143.0
R268,952.0
R27,298.0
R270,375.0
R278,556.0
R29,383.0
R290,171.0
R291,348.0
R292,93.0
R293,6.0
R296,552.0
R298,4618.0
R30,52.0
R300,136.0
R301,4.0
R309,70.0
R31,3168.0
R32,310.0
R33,2362.0
R34,1351.0
R35,76.0
R36,45.0
R39,258.0
R390,38.0
R391,288.0
R392,729.0
R398,1149.0
R40,96097.0
R400,1120.0
R401,739.0
R402,29547.0
R41,554.0
R410,876.0
R411,6.0
R413,432.0
R418,22738.0
R42,1008.0
R43,34.0
R430,36.0
R431,2.0
R432,8.0
R438,14.0
R44,90.0
R440,6.0
R441,20.0
R442,24.0
R443,20.0
R448,50.0
R45,527.0
R450,140.0
R451,361.0
R452,12.0
R453,17043.0
R454,22.0
R455,2.0
R456,52.0
R457,234.0
R458,131.0
R46,194.0
R460,299.0
R461,16.0
R462,8.0
R463,10.0
R464,6.0
R466,14.0
R468,310.0
R47,46.0
R470,1101.0
R471,42.0
R478,10.0
R48,105.0
R480,22.0
R481,16.0
R482,30.0
R488,60.0
R49,272.0
R490,31.0
R491,14.0
R492,2.0
R498,26.0
R50,22565.0
R500,219.0
R501,180.0
R502,8.0
R508,556.0
R509,81200.0
R51,15629.0
R52,11300.0
R520,487.0
R521,260.0
R522,1482.0
R529,5999.0
R53,183097.0
R54,10059366.0
R55,154555.0
R56,21378.0
R560,4740.0
R568,89205.0
R57,85969.0
R570,235662.0
R571,70482.0
R578,18082.0
R579,166445.0
R58,102805.0
R59,5648.0
R590,565.0
R591,649.0
R599,938.0
R60,2175.0
R600,970.0
R601,3389.0
R609,4454.0
R61,230.0
R610,24.0
R611,6.0
R619,74.0
R62,188457.0
R620,68.0
R628,180318.0
R629,566.0
R63,19975.0
R630,59251.0
R631,46.0
R632,38.0
R633,42257.0
R634,2553.0
R635,22.0
R636,2108.0
R638,6882.0
R64,166905.0
R65,128.0
R652,8.0
R653,70.0
R68,16368.0
R680,5006.0
R681,39.0
R682,26.0
R683,14.0
R688,544312.0
R70,144.0
R700,410.0
R701,36.0
R71,785.0
R72,410.0
R73,346142.0
R730,1326.0
R739,4985.0
R74,571.0
R740,152.0
R748,40.0
R749,153.0
R75,850.0
R76,155.0
R760,34.0
R761,28.0
R762,8.0
R768,28.0
R769,94.0
R77,98.0
R770,30.0
R771,10.0
R772,2.0
R778,42.0
R779,39.0
R78,205.0
R780,251.0
R781,16.0
R782,19.0
R783,4.0
R784,16.0
R785,14.0
R787,12.0
R788,96.0
R789,26.0
R79,308.0
R790,54.0
R798,794.0
R799,126.0
R80,185.0
R81,6190.0
R82,61.0
R820,8.0
R821,172.0
R822,10.0
R823,18.0
R824,4.0
R825,6.0
R827,6.0
R829,68.0
R83,587.0
R830,24.0
R831,8.0
R832,5.0
R833,4.0
R834,2.0
R835,4.0
R836,4.0
R837,4.0
R838,6.0
R839,20.0
R84,369.0
R840,14.0
R841,2.0
R842,124.0
R843,4.0
R844,11.0
R845,4.0
R846,4.0
R847,6.0
R848,2.0
R849,88.0
R85,165.0
R850,48.0
R851,16.0
R852,6.0
R853,4.0
R854,4.0
R856,4.0
R857,3.0
R858,8.0
R859,104.0
R86,26.0
R860,25.0
R866,22.0
R867,2.0
R868,8.0
R869,6.0
R87,68.0
R870,28.0
R871,6.0
R872,4.0
R874,4.0
R875,2.0
R876,2.0
R878,12.0
R879,38.0
R89,248.0
R890,22.0
R891,6.0
R892,4.0
R894,14.0
R897,42.0
R898,8.0
R899,2839.0
R90,1512.0
R900,2932.0
R908,195.0
R91,16985.0
R92,909.0
R93,110.0
R930,116.0
R931,110.0
R932,400.0
R933,56.0
R934,96.0
R935,24.0
R936,4.0
R937,4.0
R938,92.0
R94,1232.0
R940,87.0
R941,8.0
R942,242.0
R943,381.0
R944,258.0
R945,74.0
R946,4.0
R947,14.0
R948,206.0
R95,184281.0
R950,9308.0
R959,71146.0
R96,105760.0
R960,669098.0
R961,214705.0
R98,2489608.0
R99,13929628.0
U04,104.0
U049,392.0
U069,2.0
U07,112240.0
U070,92.0
U071,2788785.0
U072,385523.0
U09,62.0
U099,129.0
U10,18.0
U109,1084.0
U129,98.0
U85,2.0
UE02,592.0
UE03,6.0
UE04,1780.0
UE05,130.0
UE07,45043.0
UE08,1171.0
UE09,1140.0
UE10,4832.0
UE11,4747.0
UE12,1807.0
UE13,1451.0
UE14,2039.0
UE15,7079.0
UE16,403.0
UE17,2957.0
UE18,418.0
UE19,775.0
UE20,738.0
UE21,3334.0
UE22,580.0
UE23,1298.0
UE24,3502.0
UE27,9055.0
UE29,225.0
UE30,6.0
UE32,87.0
UE34,17533.0
UE35,13207.0
UE36,33075.0
UE38,48.0
UE39,8063.0
UE40,5266.0
UE41,227.0
UE43,594.0
UE44,3161.0
UE47,213.0
UE49,4211.0
UE53,29.0
UE54,184.0
UE57,12344.0
UE59,5670.0
UE60,3162.0
UE61,1117.0
UE62,104.0
UE63,2119.0
UE64,339.0
UE65,1792.0
V01,21767.0
V010,880.0
V011,4630.0
V019,1645.0
V02,8300.0
V020,959.0
V021,61976.0
V029,6706.0
V03,96436.0
V030,22894.0
V031,463375.0
V039,42497.0
V04,10497.0
V040,7682.0
V041,105562.0
V049,10694.0
V05,12588.0
V050,17238.0
V051,46642.0
V059,38847.0
V06,1116.0
V060,628.0
V061,1910.0
V069,1211.0
V09,41491.0
V090,17066.0
V091,21253.0
V092,253115.0
V093,343183.0
V099,180013.0
V10,1717.0
V100,174.0
V101,32.0
V102,48.0
V103,20.0
V104,626.0
V105,38.0
V109,414.0
V11,728.0
V110,132.0
V111,52.0
V112,82.0
V113,16.0
V114,1498.0
V115,24.0
V119,609.0
V12,836.0
V120,318.0
V121,150.0
V122,94.0
V123,14.0
V124,8870.0
V125,183.0
V129,3817.0
V13,6935.0
V130,1670.0
V131,1628.0
V132,444.0
V133,70.0
V134,85135.0
V135,1743.0
V139,28421.0
V14,1134.0
V140,536.0
V141,658.0
V142,186.0
V143,54.0
V144,27392.0
V145,844.0
V149,8782.0
V15,538.0
V150,148.0
V151,72.0
V152,54.0
V153,2.0
V154,1292.0
V155,36.0
V159,598.0
V16,181.0
V160,20.0
V161,2.0
V162,14.0
V163,4.0
V164,438.0
V165,16.0
V169,250.0
V17,627.0
V170,654.0
V171,114.0
V172,188.0
V173,6.0
V174,4088.0
V175,170.0
V179,1411.0
V18,3894.0
V180,4234.0
V181,497.0
V182,1655.0
V183,212.0
V184,25552.0
V185,430.0
V189,14935.0
V19,2948.0
V190,870.0
V191,287.0
V192,498.0
V193,1660.0
V194,21599.0
V195,1816.0
V196,10236.0
V198,1081.0
V199,28153.0
V20,1720.0
V200,728.0
V201,148.0
V202,176.0
V203,18.0
V204,11134.0
V205,1300.0
V209,3816.0
V21,1489.0
V210,124.0
V211,18.0
V212,48.0
V213,10.0
V214,2252.0
V215,204.0
V219,1172.0
V22,7656.0
V220,1188.0
V221,186.0
V222,272.0
V223,91.0
V224,28474.0
V225,3270.0
V229,14190.0
V23,26555.0
V230,2812.0
V231,1096.0
V232,532.0
V233,114.0
V234,200264.0
V235,20287.0
V239,47403.0
V24,6682.0
V240,1394.0
V241,494.0
V242,276.0
V243,114.0
V244,70708.0
V245,9003.0
V249,23897.0
V25,269.0
V250,66.0
V251,32.0
V252,12.0
V253,6.0
V254,944.0
V255,124.0
V259,436.0
V26,326.0
V260,88.0
V261,26.0
V262,34.0
V263,2.0
V264,1552.0
V265,212.0
V269,870.0
V27,7357.0
V270,3934.0
V271,536.0
V272,608.0
V273,112.0
V274,91814.0
V275,6849.0
V279,18632.0
V28,20171.0
V280,5214.0
V281,926.0
V282,1238.0
V283,177.0
V284,94628.0
V285,12056.0
V289,42610.0
V29,59900.0
V290,1684.0
V291,760.0
V292,1346.0
V293,2536.0
V294,88922.0
V295,14325.0
V296,20404.0
V298,3607.0
V299,280443.0
V30,349.0
V300,38.0
V301,300.0
V302,2.0
V303,14.0
V304,10.0
V305,50.0
V306,16.0
V307,16.0
V309,90.0
V31,132.0
V310,18.0
V311,8.0
V313,4.0
V314,12.0
V315,22.0
V316,6.0
V319,68.0
V32,206.0
V320,6.0
V321,10.0
V324,44.0
V325,90.0
V326,26.0
V327,4.0
V329,126.0
V33,859.0
V330,38.0
V331,8.0
V332,4.0
V333,2.0
V334,112.0
V335,1268.0
V336,274.0
V337,8.0
V339,402.0
V34,458.0
V340,82.0
V341,20.0
V342,18.0
V343,4.0
V344,56.0
V345,370.0
V346,92.0
V347,4.0
V349,662.0
V35,80.0
V350,38.0
V351,6.0
V352,4.0
V353,2.0
V354,10.0
V355,16.0
V356,20.0
V359,52.0
V36,42.0
V360,16.0
V361,4.0
V363,2.0
V365,24.0
V367,2.0
V369,30.0
V37,170.0
V370,40.0
V371,16.0
V373,2.0
V374,60.0
V375,358.0
V376,68.0
V377,6.0
V379,98.0
V38,729.0
V380,306.0
V381,42.0
V382,2.0
V383,40.0
V384,150.0
V385,1118.0
V386,179.0
V387,8.0
V389,338.0
V39,860.0
V390,162.0
V391,64.0
V392,58.0
V393,52.0
V394,1258.0
V395,916.0
V396,96.0
V398,66.0
V399,884.0
V40,3211.0
V400,370.0
V401,300.0
V402,16.0
V403,40.0
V404,168.0
V405,2500.0
V406,1177.0
V407,98.0
V409,1668.0
V41,991.0
V410,26.0
V411,26.0
V412,12.0
V413,4.0
V414,26.0
V415,182.0
V416,84.0
V419,274.0
V42,2656.0
V420,98.0
V421,44.0
V422,40.0
V423,32.0
V424,264.0
V425,2408.0
V426,973.0
V427,22.0
V429,3174.0
V43,53008.0
V430,3611.0
V431,1228.0
V432,200.0
V433,440.0
V434,3771.0
V435,202746.0
V436,108742.0
V437,492.0
V439,63534.0
V44,8496.0
V440,1816.0
V441,602.0
V442,74.0
V443,226.0
V444,3013.0
V445,90403.0
V446,40004.0
V447,227.0
V449,25221.0
V45,1144.0
V450,448.0
V451,104.0
V452,8.0
V453,92.0
V454,110.0
V455,4918.0
V456,2190.0
V457,62.0
V459,3058.0
V46,998.0
V460,116.0
V461,26.0
V462,2.0
V463,22.0
V464,38.0
V465,806.0
V466,358.0
V467,30.0
V469,676.0
V47,14304.0
V470,4368.0
V471,1111.0
V472,180.0
V473,472.0
V474,2754.0
V475,175316.0
V476,65083.0
V477,400.0
V479,36676.0
V48,94884.0
V480,5712.0
V481,1864.0
V482,524.0
V483,1810.0
V484,7954.0
V485,110845.0
V486,58757.0
V487,992.0
V489,66688.0
V49,83894.0
V490,3514.0
V491,2252.0
V492,1255.0
V493,2197.0
V494,66565.0
V495,41024.0
V496,46807.0
V498,8969.0
V499,421978.0
V50,475.0
V500,48.0
V501,38.0
V502,12.0
V503,6.0
V504,22.0
V505,268.0
V506,148.0
V507,10.0
V509,334.0
V51,70.0
V510,4.0
V511,2.0
V514,6.0
V515,24.0
V516,10.0
V517,4.0
V519,42.0
V52,158.0
V520,12.0
V522,4.0
V523,2.0
V524,4.0
V525,176.0
V526,79.0
V527,8.0
V529,282.0
V53,1529.0
V530,102.0
V531,39.0
V532,20.0
V533,26.0
V534,272.0
V535,22915.0
V536,8380.0
V537,100.0
V539,2610.0
V54,2813.0
V540,262.0
V541,81.0
V542,34.0
V543,30.0
V544,346.0
V545,17582.0
V546,7238.0
V547,76.0
V549,3487.0
V55,212.0
V550,116.0
V551,12.0
V552,2.0
V553,14.0
V554,30.0
V555,1228.0
V556,435.0
V557,2.0
V559,416.0
V56,242.0
V560,18.0
V561,4.0
V562,4.0
V563,6.0
V564,8.0
V565,124.0
V566,112.0
V567,16.0
V569,56.0
V57,1261.0
V570,364.0
V571,106.0
V572,58.0
V573,60.0
V574,244.0
V575,24796.0
V576,6915.0
V577,92.0
V579,2485.0
V58,2419.0
V580,846.0
V581,516.0
V582,412.0
V583,706.0
V584,1260.0
V585,27601.0
V586,15387.0
V587,1400.0
V589,9976.0
V59,3140.0
V590,274.0
V591,158.0
V592,144.0
V593,568.0
V594,8778.0
V595,5414.0
V596,2355.0
V598,2035.0
V599,9876.0
V60,354.0
V600,30.0
V601,20.0
V602,20.0
V603,12.0
V604,28.0
V605,176.0
V606,50.0
V607,18.0
V609,178.0
V61,80.0
V610,16.0
V611,2.0
V614,2.0
V615,26.0
V616,4.0
V617,6.0
V619,58.0
V62,106.0
V620,20.0
V621,18.0
V622,6.0
V623,6.0
V624,26.0
V625,102.0
V626,44.0
V629,240.0
V63,353.0
V630,74.0
V631,22.0
V632,10.0
V633,6.0
V634,180.0
V635,3172.0
V636,813.0
V637,40.0
V639,855.0
V64,608.0
V640,342.0
V641,74.0
V642,42.0
V643,28.0
V644,676.0
V645,12756.0
V646,3161.0
V647,142.0
V649,3616.0
V65,104.0
V650,66.0
V651,6.0
V652,4.0
V653,22.0
V654,22.0
V655,506.0
V656,134.0
V657,2.0
V659,184.0
V66,42.0
V660,24.0
V661,4.0
V662,8.0
V663,4.0
V664,18.0
V665,52.0
V666,32.0
V667,2.0
V669,52.0
V67,340.0
V670,274.0
V671,66.0
V672,36.0
V673,32.0
V674,266.0
V675,6808.0
V676,1349.0
V677,118.0
V679,904.0
V68,1173.0
V680,1780.0
V681,346.0
V682,482.0
V683,390.0
V684,2286.0
V685,16848.0
V686,6510.0
V687,1328.0
V689,7115.0
V69,1319.0
V690,263.0
V691,119.0
V692,130.0
V693,1144.0
V694,6450.0
V695,2523.0
V696,1256.0
V698,3211.0
V699,9454.0
V70,194.0
V700,36.0
V701,6.0
V703,26.0
V704,28.0
V705,20.0
V706,88.0
V707,8.0
V709,124.0
V71,24.0
V710,4.0
V711,8.0
V713,2.0
V714,2.0
V715,4.0
V716,2.0
V717,4.0
V719,26.0
V72,1067.0
V720,12.0
V721,4.0
V722,10.0
V724,10.0
V725,18.0
V726,24.0
V729,86.0
V73,406.0
V730,6.0
V731,10.0
V733,6.0
V734,56.0
V735,334.0
V736,920.0
V737,6.0
V739,298.0
V74,704.0
V740,65.0
V741,40.0
V742,10.0
V743,2.0
V744,240.0
V745,1030.0
V746,3272.0
V747,22.0
V749,1117.0
V75,184.0
V750,24.0
V751,30.0
V754,28.0
V755,42.0
V756,329.0
V757,4.0
V759,204.0
V76,58.0
V760,18.0
V761,4.0
V764,10.0
V765,12.0
V766,12.0
V767,2.0
V769,16.0
V77,188.0
V770,32.0
V771,62.0
V772,6.0
V773,8.0
V774,62.0
V775,358.0
V776,1227.0
V777,10.0
V779,281.0
V78,2083.0
V780,170.0
V781,464.0
V782,64.0
V783,64.0
V784,2384.0
V785,480.0
V786,5628.0
V787,132.0
V789,3944.0
V79,1383.0
V790,60.0
V791,78.0
V792,82.0
V793,321.0
V794,1536.0
V795,1828.0
V796,899.0
V798,1868.0
V799,3993.0
V80,1198.0
V800,26801.0
V801,408.0
V802,100.0
V803,184.0
V804,3189.0
V805,500.0
V806,64.0
V807,302.0
V808,574.0
V809,8023.0
V81,8125.0
V810,240.0
V811,280.0
V812,298.0
V813,688.0
V814,1152.0
V815,302.0
V816,1800.0
V817,814.0
V818,500.0
V819,11920.0
V82,2953.0
V820,34.0
V821,32.0
V822,146.0
V823,12.0
V824,154.0
V825,124.0
V826,70.0
V827,8.0
V828,30.0
V829,984.0
V83,1543.0
V830,664.0
V831,141.0
V832,260.0
V833,254.0
V834,94.0
V835,1806.0
V836,152.0
V837,899.0
V839,1276.0
V84,6890.0
V840,11252.0
V841,1722.0
V842,1124.0
V843,3578.0
V844,944.0
V845,15130.0
V846,1164.0
V847,2806.0
V849,20092.0
V85,636.0
V850,1584.0
V851,134.0
V852,276.0
V853,396.0
V854,98.0
V855,2534.0
V856,110.0
V857,998.0
V859,1878.0
V86,1387.0
V860,12980.0
V861,2125.0
V862,374.0
V863,3406.0
V864,168.0
V865,18027.0
V866,2672.0
V867,380.0
V869,12754.0
V87,59173.0
V870,9602.0
V871,4097.0
V872,5042.0
V873,1023.0
V874,6791.0
V875,474.0
V876,850.0
V877,189268.0
V878,85636.0
V879,6263.0
V88,4536.0
V880,152.0
V881,70.0
V882,86.0
V883,48.0
V884,172.0
V885,58.0
V886,182.0
V887,1030.0
V888,1034.0
V889,1806.0
V89,586624.0
V890,12185.0
V891,1027.0
V892,1762555.0
V893,2711.0
V899,544954.0
V90,3006.0
V900,303.0
V901,769.0
V902,3872.0
V903,1768.0
V904,414.0
V905,3695.0
V906,502.0
V907,40.0
V908,1025.0
V909,12967.0
V91,186.0
V910,82.0
V911,106.0
V912,548.0
V913,1463.0
V914,104.0
V915,148.0
V916,86.0
V917,60.0
V918,242.0
V919,3512.0
V92,1488.0
V920,388.0
V921,292.0
V922,2634.0
V923,1756.0
V924,480.0
V925,2001.0
V926,612.0
V927,42.0
V928,1300.0
V929,8895.0
V93,110.0
V930,448.0
V931,244.0
V932,868.0
V933,286.0
V934,124.0
V935,16.0
V936,58.0
V937,2.0
V938,190.0
V939,1998.0
V94,364.0
V940,52.0
V941,50.0
V942,298.0
V943,556.0
V944,132.0
V945,170.0
V946,112.0
V947,110.0
V948,390.0
V949,2850.0
V95,1280.0
V950,5467.0
V951,3288.0
V952,4007.0
V953,3429.0
V954,64.0
V958,2284.0
V959,25029.0
V96,144.0
V960,233.0
V961,1114.0
V962,1686.0
V968,989.0
V969,307.0
V97,502.0
V970,1065.0
V971,50.0
V972,1958.0
V973,550.0
V978,665.0
V98,18831.0
V99,177812.0
W00,1636.0
W000,1637.0
W001,94.0
W002,38.0
W003,50.0
W004,1220.0
W005,76.0
W006,26.0
W007,37.0
W008,526.0
W009,5907.0
W01,125167.0
W010,165760.0
W011,18552.0
W012,13076.0
W013,400.0
W014,20931.0
W015,4216.0
W016,798.0
W017,1000.0
W018,6624.0
W019,186244.0
W02,520.0
W020,194.0
W021,214.0
W022,44.0
W023,540.0
W024,300.0
W025,30.0
W026,12.0
W027,14.0
W028,1547.0
W029,3418.0
W03,1053.0
W030,424.0
W031,832.0
W032,144.0
W033,116.0
W034,358.0
W035,112.0
W036,10.0
W037,6.0
W038,114.0
W039,1077.0
W04,493.0
W040,960.0
W041,445.0
W042,181.0
W043,6.0
W044,215.0
W045,18.0
W046,11.0
W047,14.0
W048,62.0
W049,1513.0
W05,3272.0
W050,3960.0
W051,3328.0
W052,630.0
W053,28.0
W054,850.0
W055,118.0
W056,12.0
W057,78.0
W058,580.0
W059,20782.0
W06,14436.0
W060,30091.0
W061,11756.0
W062,9699.0
W063,23.0
W064,72.0
W065,141.0
W066,86.0
W067,27.0
W068,1035.0
W069,46893.0
W07,3742.0
W070,9593.0
W071,3010.0
W072,1132.0
W073,36.0
W074,244.0
W075,369.0
W076,100.0
W077,20.0
W078,406.0
W079,14653.0
W08,3521.0
W080,4010.0
W081,670.0
W082,336.0
W083,11.0
W084,112.0
W085,86.0
W086,26.0
W087,14.0
W088,140.0
W089,5124.0
W09,178.0
W090,324.0
W091,50.0
W092,104.0
W093,170.0
W094,70.0
W095,22.0
W096,10.0
W097,36.0
W098,272.0
W099,667.0
W10,40707.0
W100,171703.0
W101,4900.0
W102,3772.0
W103,328.0
W104,4200.0
W105,9395.0
W106,1300.0
W107,392.0
W108,7268.0
W109,145233.0
W11,7643.0
W110,21417.0
W111,174.0
W112,593.0
W113,60.0
W114,1088.0
W115,858.0
W116,2398.0
W117,748.0
W118,1929.0
W119,24801.0
W12,3175.0
W120,2202.0
W121,92.0
W122,520.0
W123,76.0
W124,824.0
W125,602.0
W126,6700.0
W127,140.0
W128,1570.0
W129,7318.0
W13,44704.0
W130,67730.0
W131,3013.0
W132,5793.0
W133,504.0
W134,8359.0
W135,6484.0
W136,18959.0
W137,1818.0
W138,12922.0
W139,64876.0
W14,6529.0
W140,8016.0
W141,140.0
W142,396.0
W143,62.0
W144,1640.0
W145,122.0
W146,170.0
W147,2962.0
W148,4118.0
W149,19107.0
W15,3349.0
W150,703.0
W151,22.0
W152,44.0
W153,90.0
W154,1867.0
W155,28.0
W156,172.0
W157,804.0
W158,15848.0
W159,7199.0
W16,1658.0
W160,753.0
W161,42.0
W162,62.0
W163,206.0
W164,86.0
W165,92.0
W166,52.0
W167,94.0
W168,4012.0
W169,3012.0
W17,35584.0
W170,36697.0
W171,1427.0
W172,2001.0
W173,584.0
W174,13843.0
W175,2983.0
W176,14160.0
W177,5248.0
W178,30893.0
W179,89662.0
W18,24023.0
W180,161407.0
W181,14236.0
W182,6791.0
W183,520.0
W184,19751.0
W185,3312.0
W186,818.0
W187,936.0
W188,9113.0
W189,503006.0
W19,330897.0
W190,491104.0
W191,99786.0
W192,32712.0
W193,1054.0
W194,41810.0
W195,8032.0
W196,5790.0
W197,3482.0
W198,29136.0
W199,1428866.0
W20,31247.0
W200,17219.0
W201,451.0
W202,1348.0
W203,396.0
W204,7160.0
W205,2604.0
W206,17291.0
W207,6426.0
W208,18705.0
W209,52449.0
W21,190.0
W210,136.0
W211,14.0
W212,108.0
W213,498.0
W214,36.0
W215,12.0
W216,12.0
W217,12.0
W218,192.0
W219,732.0
W22,6253.0
W220,4357.0
W221,306.0
W222,388.0
W223,220.0
W224,1939.0
W225,392.0
W226,1436.0
W227,406.0
W228,1922.0
W229,10619.0
W23,3465.0
W230,7610.0
W231,294.0
W232,400.0
W233,86.0
W234,1171.0
W235,1127.0
W236,5029.0
W237,908.0
W238,2866.0
W239,12228.0
W24,1271.0
W240,965.0
W241,98.0
W242,272.0
W243,36.0
W244,320.0
W245,940.0
W246,6161.0
W247,212.0
W248,1185.0
W249,4641.0
W25,560.0
W250,1581.0
W251,30.0
W252,44.0
W253,4.0
W254,158.0
W255,138.0
W256,56.0
W257,6.0
W258,136.0
W259,1598.0
W26,3434.0
W260,2923.0
W261,164.0
W262,84.0
W263,22.0
W264,1583.0
W265,176.0
W266,82.0
W267,394.0
W268,880.0
W269,9570.0
W27,618.0
W270,518.0
W271,60.0
W272,34.0
W274,124.0
W275,26.0
W276,86.0
W277,142.0
W278,148.0
W279,644.0
W28,234.0
W280,484.0
W281,2.0
W282,4.0
W283,22.0
W284,68.0
W285,14.0
W286,24.0
W287,86.0
W288,152.0
W289,2824.0
W29,2409.0
W290,1862.0
W291,22.0
W292,32.0
W293,20.0
W294,114.0
W295,96.0
W296,470.0
W297,292.0
W298,842.0
W299,1782.0
W30,2253.0
W300,2357.0
W301,46.0
W302,87.0
W303,20.0
W304,811.0
W305,142.0
W306,408.0
W307,7591.0
W308,2073.0
W309,12861.0
W31,2534.0
W310,1574.0
W311,56.0
W312,246.0
W313,96.0
W314,1307.0
W315,1020.0
W316,10426.0
W317,1270.0
W318,2704.0
W319,13599.0
W32,6001.0
W320,2278.0
W321,102.0
W322,900.0
W323,20.0
W324,1158.0
W325,152.0
W326,32.0
W327,88.0
W328,382.0
W329,6675.0
W33,12439.0
W330,2882.0
W331,127.0
W332,100.0
W333,30.0
W334,714.0
W335,84.0
W336,42.0
W337,1201.0
W338,1831.0
W339,6319.0
W34,152057.0
W340,13955.0
W341,634.0
W342,859.0
W343,224.0
W344,13256.0
W345,997.0
W346,232.0
W347,2711.0
W348,4850.0
W349,71281.0
W35,467.0
W350,264.0
W351,10.0
W352,28.0
W353,2.0
W354,16.0
W355,54.0
W356,372.0
W357,20.0
W358,86.0
W359,375.0
W36,2736.0
W360,2703.0
W361,50.0
W362,52.0
W363,4.0
W364,188.0
W365,266.0
W366,450.0
W367,34.0
W368,322.0
W369,1650.0
W37,335.0
W370,136.0
W371,10.0
W372,22.0
W373,2.0
W374,178.0
W375,298.0
W376,309.0
W377,58.0
W378,172.0
W379,826.0
W38,1245.0
W380,411.0
W381,8.0
W382,24.0
W383,2.0
W384,52.0
W385,108.0
W386,340.0
W387,24.0
W388,120.0
W389,569.0
W39,222.0
W390,632.0
W391,10.0
W392,37.0
W393,10.0
W394,430.0
W395,121.0
W396,356.0
W397,28.0
W398,363.0
W399,774.0
W40,8061.0
W400,4178.0
W401,290.0
W402,176.0
W403,18.0
W404,1275.0
W405,782.0
W406,4146.0
W407,512.0
W408,1823.0
W409,10573.0
W41,206.0
W410,22.0
W411,2.0
W412,2.0
W413,2.0
W414,12.0
W415,22.0
W416,44.0
W417,8.0
W418,22.0
W419,106.0
W42,20.0
W420,8.0
W422,2.0
W423,4.0
W424,2.0
W428,2.0
W429,34.0
W43,844.0
W430,18.0
W431,2.0
W432,2.0
W434,6.0
W435,30.0
W436,28.0
W437,2.0
W438,6.0
W439,24.0
W44,2639.0
W440,912.0
W441,178.0
W442,112.0
W443,4.0
W444,34.0
W445,74.0
W446,30.0
W447,10.0
W448,97.0
W449,5562.0
W45,242.0
W450,529.0
W451,18.0
W452,14.0
W453,2.0
W454,146.0
W455,26.0
W456,96.0
W457,50.0
W458,150.0
W459,919.0
W46,24.0
W460,24.0
W462,2.0
W465,2.0
W468,4.0
W469,30.0
W49,5127.0
W490,2027.0
W491,90.0
W492,70.0
W493,20.0
W494,742.0
W495,94.0
W496,238.0
W497,124.0
W498,582.0
W499,7114.0
W50,1504.0
W500,824.0
W501,128.0
W502,126.0
W503,178.0
W504,355.0
W505,148.0
W506,38.0
W507,28.0
W508,198.0
W509,1793.0
W51,332.0
W510,150.0
W511,42.0
W512,60.0
W513,220.0
W514,104.0
W515,20.0
W516,2.0
W517,6.0
W518,78.0
W519,499.0
W52,279.0
